CONTRACT_ID,CUSTOMER_ID,EQUIPMENT_ID,BRANCH_ID,RENTAL_START_DATE,RENTAL_END_DATE,DURATION_DAYS,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,TOTAL_AMOUNT,STATUS,DELIVERY_ADDRESS,DELIVERY_CITY,DELIVERY_STATE,DELIVERY_LATITUDE,DELIVERY_LONGITUDE,PO_NUMBER,SALES_REP,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
RC-039132,CU-020292,EQ-010448,BR-01056,2025-12-22,2026-04-25,124,139.76,419.28,1257.84,5031.36,ACTIVE,39702 Robinson Row Apt. 211,Sacramento,CA,38.661421,-121.488547,PO-724827,Karina Charles,UR_RENTAL_CONTRACTS,946e41edd7ef06d1a8b117102da3edf3251c58561ff6c37eb600d84c2bf8c945,2026-03-20T07:54:08.308051,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308052,9999-12-31T00:00:00
RC-039133,CU-020519,EQ-014664,BR-01001,2024-11-16,2024-12-07,21,417.65,1252.95,3758.85,3758.85,COMPLETED,8817 Hill Junction,Dallas,TX,32.822802,-96.773553,PO-591887,Lance Haney,UR_RENTAL_CONTRACTS,9bdb7c8063a310e7a0d1c5f51b9ee15e687b3364d50d1936fb4d1569248687a5,2026-03-20T07:54:08.308157,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308158,9999-12-31T00:00:00
RC-039134,CU-020290,EQ-010528,BR-01033,2025-08-24,2025-09-12,19,659.46,1978.38,5935.14,3956.76,COMPLETED,859 Amber Path Apt. 604,Jacksonville,FL,30.313044,-81.621854,PO-746935,Margaret Wilson,UR_RENTAL_CONTRACTS,5c9a296adaf4d095b15ed97e71c47491eb41978bbfe91741c306b74b0f51cd5a,2026-03-20T07:54:08.308255,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308255,9999-12-31T00:00:00
RC-039135,CU-020689,EQ-010388,BR-01034,2024-05-24,2024-06-16,23,919.03,2757.09,8271.27,8271.27,COMPLETED,928 Brooks Summit,Charlotte,NC,35.237432,-80.865557,PO-251209,Tina Collier,UR_RENTAL_CONTRACTS,a112cfd815f9b7d984794961c3a53b45e0d3afb5ec3ca082a23e88801fcb7506,2026-03-20T07:54:08.308359,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308360,9999-12-31T00:00:00
RC-039136,CU-020536,EQ-012321,BR-01095,2025-08-25,2025-12-10,107,646.35,1939.05,5817.15,17451.45,COMPLETED,10129 Smith Freeway Apt. 979,Newark,NJ,40.767104,-74.242072,PO-431761,Kara Brown,UR_RENTAL_CONTRACTS,1c3d62ee15ccdcd5ec23788ac2a9beb805d6eb3a6a1bd516540f8336ae9607f1,2026-03-20T07:54:08.308466,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308467,9999-12-31T00:00:00
RC-039137,CU-020170,EQ-012889,BR-01011,2025-05-06,2025-05-21,15,321.75,965.25,2895.75,1930.5,COMPLETED,54973 Tyler Bypass Suite 599,Cincinnati,OH,38.98884,-84.62494,PO-460658,Joshua Gonzalez,UR_RENTAL_CONTRACTS,82429d5e2fc5cdf8011291abb7820b558b3148e7ead1e149fa1c9c471d564542,2026-03-20T07:54:08.308572,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308573,9999-12-31T00:00:00
RC-039138,CU-020469,EQ-014813,BR-01010,2024-10-29,2024-11-11,13,287.54,862.62,2587.86,862.62,CANCELLED,421 Adam Circle Apt. 554,Austin,TX,30.297192,-97.752801,PO-893277,Kelly Ford,UR_RENTAL_CONTRACTS,0452bced4d7bffca189e0db4505f5c79f9a5468bb1371d2cba35a3c065899612,2026-03-20T07:54:08.308669,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308669,9999-12-31T00:00:00
RC-039139,CU-020450,EQ-014910,BR-01063,2025-12-25,2026-03-16,81,144.64,433.92,1301.76,2603.52,COMPLETED,51122 Rush Throughway Apt. 742,Raleigh,NC,35.829776,-78.619488,PO-889618,Kimberly Rhodes,UR_RENTAL_CONTRACTS,377d8dd238577dd2cf6b54f9440dcc7ec28f5524466bdfb632bf8f62b30e5908,2026-03-20T07:54:08.308776,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308777,9999-12-31T00:00:00
RC-039140,CU-020326,EQ-010521,BR-01025,2025-10-21,2025-11-02,12,2029.09,6087.27,18261.81,6087.27,COMPLETED,9200 Kelly Squares,St. Louis,MO,38.679129,-90.094867,PO-389389,Jay Mayer,UR_RENTAL_CONTRACTS,c49d571b54e3c22029c4ed719f926b4a5656458814fcb2fede9ecd48fd1220e3,2026-03-20T07:54:08.308879,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308880,9999-12-31T00:00:00
RC-039141,CU-020374,EQ-012632,BR-01086,2026-01-12,2026-02-01,20,500.21,1500.63,4501.89,3001.26,CANCELLED,89344 Hailey Shoals,Phoenix,AZ,33.445717,-112.122704,PO-456489,Charles Reed,UR_RENTAL_CONTRACTS,de1cc1ed0b5f23d7b33161b85214dc5ac631f508799704c213d22300577f5d1c,2026-03-20T07:54:08.308974,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.308975,9999-12-31T00:00:00
RC-039142,CU-020549,EQ-013276,BR-01093,2025-03-02,2025-03-12,10,142.62,427.86,1283.58,427.86,COMPLETED,4669 Morris Views,Hartford,CT,41.762477,-72.661261,PO-602045,Thomas Howard,UR_RENTAL_CONTRACTS,b9864f0460ea33949cbbbb53eb302073d3e29ffe6fa6b835c65afea0418c2b26,2026-03-20T07:54:08.309076,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309077,9999-12-31T00:00:00
RC-039143,CU-020698,EQ-014358,BR-01098,2025-10-29,2025-11-04,6,162.1,486.3,1458.9,972.6,COMPLETED,5573 Perkins Vista Suite 635,Sacramento,CA,38.679813,-121.482661,PO-844167,Kevin Vance,UR_RENTAL_CONTRACTS,67bc6edacbe6361ca1321f1571484d7709a4093a7ec24f36537d4be0631452a7,2026-03-20T07:54:08.309181,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309182,9999-12-31T00:00:00
RC-039144,CU-020311,EQ-012131,BR-01035,2024-05-26,2024-11-07,165,1120.93,3362.79,10088.37,50441.85,COMPLETED,33918 Austin View Apt. 675,Tulsa,OK,36.110922,-95.962973,PO-195335,Christopher Andersen,UR_RENTAL_CONTRACTS,cc543418e9d5dd924119cbca21ab55d16981e04c8415db59355fe0a1fb89634f,2026-03-20T07:54:08.309293,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309294,9999-12-31T00:00:00
RC-039145,CU-020072,EQ-014362,BR-01070,2024-09-27,2024-10-02,5,637.77,1913.31,5739.93,3188.85,COMPLETED,77816 Melanie Stream,Sacramento,CA,38.547132,-121.534973,PO-690864,Jessica Chambers,UR_RENTAL_CONTRACTS,4e7ee3457fe92f23c59af4ce127f99c1dac3330d5074500537582c90aa918855,2026-03-20T07:54:08.309388,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309389,9999-12-31T00:00:00
RC-039146,CU-020681,EQ-010894,BR-01068,2024-10-26,2024-11-07,12,139.61,418.83,1256.49,418.83,COMPLETED,4340 Garrett Gardens,Austin,TX,30.243117,-97.850897,PO-745277,Deborah Smith,UR_RENTAL_CONTRACTS,8194c9e8c307463b9c134569e73ad45ad1aeb664572f5648ed87a13e1413030f,2026-03-20T07:54:08.309483,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309483,9999-12-31T00:00:00
RC-039147,CU-020648,EQ-010819,BR-01086,2025-01-06,2025-01-20,14,601.71,1805.13,5415.39,3610.26,COMPLETED,3197 Cynthia Vista,Raleigh,NC,35.831477,-78.618776,PO-100046,Charles Brooks,UR_RENTAL_CONTRACTS,13ed82609c4ea9daef388e6ab3d2e7e20135f8ae06348397258ce5ea9a889695,2026-03-20T07:54:08.309579,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309579,9999-12-31T00:00:00
RC-039148,CU-020754,EQ-011598,BR-01069,2025-09-30,2025-10-05,5,261.76,785.28,2355.84,1308.8,COMPLETED,7802 Duncan Plains,Houston,TX,29.861706,-95.415988,PO-686365,Steve Dickerson,UR_RENTAL_CONTRACTS,92faea4c688c4ae3395e2822ef5725849157a2fa634cc3328d18b1daadfdd91f,2026-03-20T07:54:08.309682,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309683,9999-12-31T00:00:00
RC-039149,CU-020385,EQ-013365,BR-01078,2025-12-11,2025-12-25,14,425.85,1277.55,3832.65,2555.1,COMPLETED,310 Megan Landing,Houston,TX,29.701753,-95.418773,PO-993230,Kelly Robinson,UR_RENTAL_CONTRACTS,b301596bc3287ff5d2724c1817f888db5bf6d8cc0707966c1640f6a8871bba8e,2026-03-20T07:54:08.309777,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309778,9999-12-31T00:00:00
RC-039150,CU-020677,EQ-012299,BR-01078,2025-10-09,2025-11-01,23,321.3,963.9,2891.7,2891.7,COMPLETED,34005 Reynolds Neck,Sacramento,CA,38.641145,-121.538962,PO-359344,Erin Wyatt,UR_RENTAL_CONTRACTS,841ad134af5763a34077aec81e91318b4de813de1a7f2ec337ea1b12fc93fc87,2026-03-20T07:54:08.309882,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309883,9999-12-31T00:00:00
RC-039151,CU-020306,EQ-010925,BR-01013,2024-05-24,2024-05-31,7,178.48,535.44,1606.32,1249.36,CANCELLED,14036 Brandon Light,El Paso,TX,31.719987,-106.609467,PO-342284,Alexander Martinez,UR_RENTAL_CONTRACTS,9abcbeae7902b3d790340e2da6d284dd5620ab4937a934605893c3ce5893d588,2026-03-20T07:54:08.309979,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.309979,9999-12-31T00:00:00
RC-039152,CU-020144,EQ-011741,BR-01007,2025-12-07,2025-12-22,15,179.97,539.91,1619.73,1079.82,COMPLETED,0582 Thomas Rue,Dallas,TX,32.864067,-96.765309,PO-190689,Billy Nguyen,UR_RENTAL_CONTRACTS,2326bbb04f8894ab1ce2eab2e29882f09be95cb4112fe8496ef8f693ae0e56d7,2026-03-20T07:54:08.310072,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310073,9999-12-31T00:00:00
RC-039153,CU-020911,EQ-014536,BR-01013,2026-03-14,2026-03-20,6,1216.37,3649.11,10947.33,7298.22,ACTIVE,815 Cindy Burg Suite 295,Salt Lake City,UT,40.828513,-111.816548,PO-643905,John West,UR_RENTAL_CONTRACTS,fc8b82910ff65c3a00a82113bceb096324031e138e56a91abc70bfb065d861b0,2026-03-20T07:54:08.310171,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310172,9999-12-31T00:00:00
RC-039154,CU-020636,EQ-014489,BR-01070,2024-06-18,2024-06-24,6,532.49,1597.47,4792.41,3194.94,COMPLETED,756 Emily Passage Suite 376,San Antonio,TX,29.443711,-98.453271,PO-439448,Jose Harvey,UR_RENTAL_CONTRACTS,2816d6bf66728080a2465636da46c399d92d7d4f36718b3970801863f33573fb,2026-03-20T07:54:08.310269,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310270,9999-12-31T00:00:00
RC-039155,CU-020257,EQ-011734,BR-01031,2025-09-18,2025-11-02,45,194.88,584.64,1753.92,1753.92,COMPLETED,7032 Rodriguez Road,Sacramento,CA,38.569622,-121.560503,PO-245463,Kayla Carlson,UR_RENTAL_CONTRACTS,abc091e1005b4d75ca8d7e5c8a178c0c6ca40a90d0788d1acd5be5e9ada01624,2026-03-20T07:54:08.310373,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310374,9999-12-31T00:00:00
RC-039156,CU-020666,EQ-014921,BR-01063,2026-03-03,2026-03-07,4,121.83,365.49,1096.47,487.32,COMPLETED,29675 Robert Alley Apt. 101,Philadelphia,PA,40.031834,-75.134961,PO-131234,Nicole Khan,UR_RENTAL_CONTRACTS,917ee56f1e1888eb69f6027176c556fa1264901c49c78476d1f552aa16907929,2026-03-20T07:54:08.310471,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310472,9999-12-31T00:00:00
RC-039157,CU-020393,EQ-014438,BR-01001,2024-10-19,2024-10-22,3,114.33,342.99,1028.97,342.99,COMPLETED,3719 Sara Circle,Miami,FL,25.852182,-80.149421,PO-852045,Roger Armstrong,UR_RENTAL_CONTRACTS,d93dc9cddb88c124601cc092bb1fea5fe5b612ffab1eb4e32c7a5ca1e74f8782,2026-03-20T07:54:08.310565,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310566,9999-12-31T00:00:00
RC-039158,CU-020968,EQ-012338,BR-01091,2024-03-27,2024-04-23,27,181.44,544.32,1632.96,1632.96,COMPLETED,4256 Evans Plains,Columbus,OH,39.972534,-83.050442,PO-180944,Nicholas White,UR_RENTAL_CONTRACTS,9b8ccb9f21d451e14571ebab4773757b0f548d44821d1cfeaee6889503614c6d,2026-03-20T07:54:08.310668,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310668,9999-12-31T00:00:00
RC-039159,CU-020475,EQ-010874,BR-01015,2024-10-13,2024-10-20,7,142.94,428.82,1286.46,1000.58,COMPLETED,120 Butler Mountains Apt. 436,Baltimore,MD,39.299229,-76.685814,PO-624220,Matthew Bernard,UR_RENTAL_CONTRACTS,4045e2a733f2a91d7c12a90088cbc58368e40551f17ff00a9b149f36f3da9b96,2026-03-20T07:54:08.310773,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310774,9999-12-31T00:00:00
RC-039160,CU-020639,EQ-012681,BR-01040,2025-11-30,2026-02-21,83,1142.21,3426.63,10279.89,20559.78,COMPLETED,338 Gloria Oval Apt. 883,Tampa,FL,27.984557,-82.495435,PO-351489,Patricia Murphy,UR_RENTAL_CONTRACTS,5146f9902942484f342f48bd6cf72da5bca4f2e471bd3b85fb1619bca4c46a8b,2026-03-20T07:54:08.310871,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310872,9999-12-31T00:00:00
RC-039161,CU-020295,EQ-014469,BR-01008,2026-01-21,2026-02-19,29,291.09,873.27,2619.81,3493.08,COMPLETED,864 Marissa Garden,Raleigh,NC,35.876236,-78.679953,PO-572409,Valerie Gordon,UR_RENTAL_CONTRACTS,05d3d5fb044aa76ef7d06da79ad437df24bf9f127e140cf7ae796d39511c2bfc,2026-03-20T07:54:08.310968,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.310969,9999-12-31T00:00:00
RC-039162,CU-020942,EQ-014167,BR-01047,2024-11-06,2024-11-21,15,88.21,264.63,793.89,529.26,COMPLETED,4100 Lane Tunnel,Tampa,FL,27.919388,-82.384331,PO-278424,Margaret Harris,UR_RENTAL_CONTRACTS,da2d1292d595536aecceffd4ddfd1c7f319691bb1498af7bde672a4813776cae,2026-03-20T07:54:08.311071,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311072,9999-12-31T00:00:00
RC-039163,CU-020060,EQ-014103,BR-01093,2025-06-07,2025-06-11,4,315.2,945.6,2836.8,1260.8,COMPLETED,064 Christina Forge,Baltimore,MD,39.196942,-76.556754,PO-713247,Charlene Allen,UR_RENTAL_CONTRACTS,b31dd64f77e68214c641c05108ea496a719bbd5ecb639705295fc2d3d20dfe3c,2026-03-20T07:54:08.311167,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311168,9999-12-31T00:00:00
RC-039164,CU-020500,EQ-014232,BR-01023,2025-01-26,2025-06-01,126,380.04,1140.12,3420.36,13681.44,COMPLETED,51361 Spencer Trail Apt. 631,Indianapolis,IN,39.72292,-86.180785,PO-436769,April Palmer,UR_RENTAL_CONTRACTS,2051b6361abe0116af7dd398d6a56ad7ccd210ad258ea264faff5c0d845db3b5,2026-03-20T07:54:08.311273,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311273,9999-12-31T00:00:00
RC-039165,CU-020169,EQ-012921,BR-01028,2025-08-03,2025-12-20,139,142.61,427.83,1283.49,5133.96,COMPLETED,0461 Sanchez Mountain,San Diego,CA,32.768542,-117.108682,PO-827288,John Harris,UR_RENTAL_CONTRACTS,3fb71b0a4c94652f9d01b46457d51d8cee191730b824b5d45482b7dec558b2b7,2026-03-20T07:54:08.311380,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311380,9999-12-31T00:00:00
RC-039166,CU-020456,EQ-011136,BR-01012,2026-01-20,2026-01-29,9,124.72,374.16,1122.48,374.16,COMPLETED,435 Hall Mountains,Indianapolis,IN,39.870133,-86.091812,PO-669460,Denise Robinson,UR_RENTAL_CONTRACTS,614daced1b39a2bf69f1e123a827d333c8841c21ca5c2ac93a11186355bc0be7,2026-03-20T07:54:08.311482,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311483,9999-12-31T00:00:00
RC-039167,CU-020425,EQ-010053,BR-01039,2025-06-18,2025-06-22,4,172.47,517.41,1552.23,689.88,COMPLETED,76497 Palmer Path,Kansas City,MO,39.103315,-94.56878,PO-759354,Mikayla Holland,UR_RENTAL_CONTRACTS,524cc7149822ec949944571d30a777238a51e57968b9c3d54b5ac4d6f65e447c,2026-03-20T07:54:08.311587,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311587,9999-12-31T00:00:00
RC-039168,CU-020446,EQ-014645,BR-01094,2025-07-10,2025-07-20,10,239.95,719.85,2159.55,719.85,COMPLETED,8787 Brady Port Suite 503,Philadelphia,PA,39.988844,-75.141636,PO-838958,Sandra White,UR_RENTAL_CONTRACTS,7232dda92776b59d5831a617cbc1bceb092de2a204a897fbbe79068eb647c2b3,2026-03-20T07:54:08.311695,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311696,9999-12-31T00:00:00
RC-039169,CU-020021,EQ-013273,BR-01038,2024-07-01,2024-07-28,27,209.41,628.23,1884.69,1884.69,COMPLETED,158 Johnson Gateway,Detroit,MI,42.436798,-82.983226,PO-356601,Michael Hamilton,UR_RENTAL_CONTRACTS,9c7d1a84cdc157b218034b782822117cfbf371a845f1a728c4a4b2e4872a462c,2026-03-20T07:54:08.311798,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311799,9999-12-31T00:00:00
RC-039170,CU-020200,EQ-013070,BR-01095,2024-07-09,2024-09-01,54,153.31,459.93,1379.79,1379.79,CANCELLED,417 Shepard Groves,San Antonio,TX,29.466881,-98.390684,PO-518797,Cassie Norton,UR_RENTAL_CONTRACTS,b235d982da69826a0cd37d9d547eaddbceadf074460899cc3784f3042b306507,2026-03-20T07:54:08.311901,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311902,9999-12-31T00:00:00
RC-039171,CU-020359,EQ-013214,BR-01035,2024-05-30,2024-06-02,3,563.62,1690.86,5072.58,1690.86,COMPLETED,39779 Jillian Ports Suite 811,Seattle,WA,47.568081,-122.230983,PO-800357,Amanda Jackson,UR_RENTAL_CONTRACTS,7b5e771715ec2c243c17fedf78e31eda24eadc16e47403d8a69ed9f820d6c3b6,2026-03-20T07:54:08.311999,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.311999,9999-12-31T00:00:00
RC-039172,CU-020955,EQ-011938,BR-01052,2026-01-29,2026-02-05,7,168.26,504.78,1514.34,1177.82,COMPLETED,0890 Daniel Locks,San Francisco,CA,37.686153,-122.437879,PO-529447,Andrew Jordan DDS,UR_RENTAL_CONTRACTS,b5349b38e8ad6d35fb049106e003c4a2ef7b6732438fb0409d31b191c2785c11,2026-03-20T07:54:08.312094,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312094,9999-12-31T00:00:00
RC-039173,CU-020706,EQ-013742,BR-01049,2026-03-14,2026-04-04,21,54.45,163.35,490.05,490.05,ACTIVE,71602 Alan Neck Suite 184,El Paso,TX,31.721915,-106.525473,PO-866263,Heather Harris,UR_RENTAL_CONTRACTS,d214834a54f91d0996be4e8f4be0ce2760d10e4e7756251d5822affa23b588f9,2026-03-20T07:54:08.312191,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312191,9999-12-31T00:00:00
RC-039174,CU-020482,EQ-013136,BR-01031,2024-07-30,2024-08-04,5,151.34,454.02,1362.06,756.7,CANCELLED,0326 Cheryl Mountains,Salt Lake City,UT,40.710997,-111.782431,PO-292804,Kristen Tucker,UR_RENTAL_CONTRACTS,9b3d2872e39a5a33b72f4a629a41e2e19e9e75fa18f94e8c3b688a3a56d9964b,2026-03-20T07:54:08.312291,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312292,9999-12-31T00:00:00
RC-039175,CU-020442,EQ-010538,BR-01052,2025-08-30,2025-09-03,4,483.13,1449.39,4348.17,1932.52,COMPLETED,203 Lewis Plaza,San Diego,CA,32.64946,-117.187478,PO-750475,Mandy King,UR_RENTAL_CONTRACTS,6eacfd914dc17ea69eeb9aac14b10557c2aca0ce3f06c97a3f6db29a1bd47ce8,2026-03-20T07:54:08.312443,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312444,9999-12-31T00:00:00
RC-039176,CU-020435,EQ-011825,BR-01058,2025-11-08,2025-11-19,11,368.51,1105.53,3316.59,1105.53,COMPLETED,1531 Marshall Trace Suite 849,Baltimore,MD,39.274458,-76.646251,PO-275826,Daniel Bennett,UR_RENTAL_CONTRACTS,654995a319b5e0171a20b2d9198addf0869cc1c3f3ce205461f4eff1051ca754,2026-03-20T07:54:08.312565,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312566,9999-12-31T00:00:00
RC-039177,CU-020346,EQ-011606,BR-01002,2024-09-03,2024-09-20,17,290.11,870.33,2610.99,1740.66,CANCELLED,746 Donald Forest,Richmond,VA,37.473632,-77.550247,PO-583395,Edgar Villanueva,UR_RENTAL_CONTRACTS,9feb1c693e0c8299290680c5960394c4171920dc257259fe9812cfc9664ef386,2026-03-20T07:54:08.312674,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312675,9999-12-31T00:00:00
RC-039178,CU-020293,EQ-012113,BR-01052,2025-04-17,2025-05-17,30,384.73,1154.19,3462.57,4616.76,COMPLETED,69570 Bautista Village Suite 556,Phoenix,AZ,33.397136,-112.034879,PO-491150,Jessica Knight,UR_RENTAL_CONTRACTS,ecb033957f93c1c23c10489bfe9ab12969360ade4035369678f109c37d816259,2026-03-20T07:54:08.312785,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312785,9999-12-31T00:00:00
RC-039179,CU-020974,EQ-010736,BR-01001,2025-05-08,2025-06-06,29,498.81,1496.43,4489.29,5985.72,COMPLETED,13825 Timothy Dale Apt. 131,Pittsburgh,PA,40.520248,-80.048704,PO-129732,Megan Lee,UR_RENTAL_CONTRACTS,9442cee01688fc1d98f15528f473819b90299fa1f9d3cabf68a5dbf2b86558c9,2026-03-20T07:54:08.312888,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.312888,9999-12-31T00:00:00
RC-039180,CU-020064,EQ-014469,BR-01008,2026-01-14,2026-05-05,111,291.09,873.27,2619.81,7859.43,ACTIVE,58639 Franklin Springs Apt. 016,Denver,CO,39.792383,-104.949278,PO-731585,Yolanda Clark,UR_RENTAL_CONTRACTS,1f84e6a0dfdb942583122211a3ca43884fca2164c354d0d01fdbb3771fb4d9b1,2026-03-20T07:54:08.313028,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313029,9999-12-31T00:00:00
RC-039181,CU-020047,EQ-010292,BR-01092,2025-06-09,2025-10-26,139,790.35,2371.05,7113.15,28452.6,COMPLETED,4254 Bryant Estates,Los Angeles,CA,34.018258,-118.155885,PO-101841,Lisa Warner,UR_RENTAL_CONTRACTS,07ea069f83960d93c1f319c65c15aa5b32d29bb4f4e4a917f66c8f6bd3e16265,2026-03-20T07:54:08.313137,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313137,9999-12-31T00:00:00
RC-039182,CU-020379,EQ-012863,BR-01044,2025-10-09,2025-10-16,7,339.7,1019.1,3057.3,2377.9,COMPLETED,6359 Brown Flats,Baltimore,MD,39.277489,-76.634448,PO-756597,Jonathan Moreno,UR_RENTAL_CONTRACTS,cc9f1223fd9c392ad5b8a6babbbb855b84df4a07158c892b3315b98fbc19eb27,2026-03-20T07:54:08.313279,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313280,9999-12-31T00:00:00
RC-039183,CU-020800,EQ-012387,BR-01046,2024-11-26,2024-12-05,9,1886.85,5660.55,16981.65,5660.55,COMPLETED,04428 Bray Gardens Suite 702,Tampa,FL,27.932998,-82.394293,PO-683260,Brian Miller,UR_RENTAL_CONTRACTS,914152058f9b854b23203b9405ed9b44b91414c8912cebad62bd3a8b8a23c2a1,2026-03-20T07:54:08.313413,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313414,9999-12-31T00:00:00
RC-039184,CU-020844,EQ-013738,BR-01082,2025-05-07,2025-05-14,7,202.11,606.33,1818.99,1414.77,COMPLETED,6127 Alicia Corners,Baltimore,MD,39.181538,-76.579847,PO-167795,Breanna Coleman,UR_RENTAL_CONTRACTS,7f587ddd8482d1d37b1343f3a4e7f811287ae5334f4fe73e92c4b175b474cacb,2026-03-20T07:54:08.313523,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313524,9999-12-31T00:00:00
RC-039185,CU-020366,EQ-010875,BR-01096,2025-03-23,2025-04-04,12,277.99,833.97,2501.91,833.97,COMPLETED,39336 Brittany Stream Apt. 521,Tampa,FL,27.860603,-82.392845,PO-757269,Laura Martinez,UR_RENTAL_CONTRACTS,e555f18f71ad2994d9d35ce3c95591db90e955a3f1d4cf1e035174aec6aac722,2026-03-20T07:54:08.313618,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313619,9999-12-31T00:00:00
RC-039186,CU-020022,EQ-011705,BR-01014,2024-08-20,2024-08-23,3,1013.99,3041.97,9125.91,3041.97,COMPLETED,82686 Rachel Ville Suite 716,Richmond,VA,37.512826,-77.42228,PO-990728,Mary Flores,UR_RENTAL_CONTRACTS,f8f6a6a7dae8e6b1e35a0f2cb8cc2892bc3500325d97413f96a4df047a64930b,2026-03-20T07:54:08.313724,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313725,9999-12-31T00:00:00
RC-039187,CU-020791,EQ-012555,BR-01021,2025-05-25,2025-05-28,3,331.42,994.26,2982.78,994.26,COMPLETED,18068 Foster Center,Newark,NJ,40.733938,-74.165691,PO-966192,Ryan Alvarado,UR_RENTAL_CONTRACTS,ebf31a133fa32463c364ed87a6dcbe3ddad6fea82662709b4f68c297ce60260c,2026-03-20T07:54:08.313840,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313840,9999-12-31T00:00:00
RC-039188,CU-020222,EQ-010181,BR-01070,2024-12-02,2024-12-06,4,520.73,1562.19,4686.57,2082.92,CANCELLED,8016 Richardson Squares Suite 418,Detroit,MI,42.358112,-83.044764,PO-440190,Melissa Robinson,UR_RENTAL_CONTRACTS,9832f3c11f27635c5a6071c7ed503fc3e1a133b2d427c299c95839e666e6f473,2026-03-20T07:54:08.313946,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.313946,9999-12-31T00:00:00
RC-039189,CU-020991,EQ-014369,BR-01080,2024-09-11,2024-10-04,23,315.65,946.95,2840.85,2840.85,COMPLETED,2378 Dylan Bypass,Tampa,FL,27.872411,-82.554971,PO-701599,Mary Lara,UR_RENTAL_CONTRACTS,051c5ce37649f69e9f3d9d6438a63b1c0f71dd6e0712d65dd79865706ecc91af,2026-03-20T07:54:08.314030,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.314031,9999-12-31T00:00:00
